Student_ID,Hours_Studied,Attendance,Assignment_Score,Previous_Result,Final_Result
22849,4,67,58,Pass,Pass
41285,6,73,53,Pass,Pass
25177,6,73,78,Fail,Pass
88078,10,81,91,Fail,Pass
43464,10,82,93,Fail,Pass
89083,9,68,77,Pass,Pass
47372,6,42,80,Pass,Pass
32593,5,81,58,Fail,Pass
16141,1,57,67,Pass,Pass
94451,9,52,37,Pass,Pass
72559,2,74,77,Fail,Pass
90896,1,44,97,Fail,Pass
34987,1,66,77,Fail,Pass
66192,2,51,82,Pass,Pass
70495,7,92,92,Fail,Pass
41426,10,82,70,Fail,Pass
56755,1,63,75,Pass,Pass
59541,5,86,72,Pass,Pass
95749,4,85,91,Fail,Pass
91335,3,88,35,Fail,Fail
58891,5,54,32,Fail,Fail
53554,8,46,81,Pass,Pass
50265,6,56,38,Pass,Pass
88904,7,65,35,Fail,Pass
78724,10,100,61,Pass,Pass
42544,1,98,80,Pass,Pass
69697,9,96,42,Fail,Pass
53823,9,97,49,Fail,Pass
39676,3,92,61,Pass,Pass
83651,3,47,99,Pass,Pass
92139,9,71,79,Pass,Pass
72350,1,92,78,Fail,Pass
43196,9,99,46,Pass,Pass
92225,10,90,50,Fail,Pass
20507,5,100,87,Fail,Pass
44986,8,55,44,Pass,Pass
42043,1,89,57,Pass,Pass
75024,1,89,83,Fail,Pass
59311,1,91,64,Pass,Pass
36581,4,83,75,Pass,Pass
14688,8,88,57,Fail,Pass
61489,9,76,79,Fail,Pass
81333,3,65,69,Pass,Pass
98031,5,83,56,Fail,Pass
64049,5,54,78,Fail,Pass
72049,6,77,81,Fail,Pass
90886,1,84,52,Pass,Pass
81387,10,89,70,Pass,Pass
91444,1,42,32,Fail,Fail
37540,10,81,60,Pass,Pass
17279,10,40,59,Pass,Pass
48763,1,83,81,Fail,Pass
62482,1,60,34,Fail,Fail
51476,10,81,31,Fail,Pass
27693,9,94,74,Fail,Pass
49197,7,77,57,Pass,Pass
12746,8,79,81,Pass,Pass
49113,7,94,100,Pass,Pass
43242,5,63,96,Pass,Pass
92727,7,70,51,Pass,Pass
70954,1,74,84,Fail,Pass
53289,4,57,92,Fail,Pass
16998,7,64,41,Fail,Pass
93253,1,87,63,Pass,Pass
96954,3,44,73,Pass,Pass
18095,3,82,78,Fail,Pass
18134,7,45,37,Fail,Pass
28712,2,99,75,Pass,Pass
54776,4,59,64,Fail,Pass
58925,1,59,53,Pass,Fail
11516,6,91,70,Fail,Pass
99542,5,94,79,Fail,Pass
31939,1,94,69,Fail,Pass
29160,3,59,46,Pass,Pass
14953,7,47,63,Pass,Pass
56991,10,99,34,Fail,Pass
49157,9,75,32,Fail,Pass
72587,10,68,49,Fail,Pass
66175,10,86,45,Pass,Pass
23789,8,73,45,Fail,Pass
88648,3,80,59,Pass,Pass
44856,7,91,96,Fail,Pass
40705,7,97,68,Fail,Pass
85418,1,40,89,Fail,Pass
22840,9,84,75,Fail,Pass
72251,1,78,65,Fail,Pass
55759,6,60,79,Pass,Pass
16912,10,99,50,Fail,Pass
72920,1,85,75,Fail,Pass
56821,2,94,34,Pass,Pass
42330,5,90,52,Pass,Pass
42487,9,78,95,Fail,Pass
49058,5,90,74,Pass,Pass
58648,9,45,39,Pass,Pass
32542,9,70,31,Pass,Pass
97272,4,62,55,Pass,Pass
56925,10,66,36,Fail,Pass
87286,2,74,78,Fail,Pass
74756,6,52,76,Pass,Pass
36745,6,58,75,Fail,Pass
54514,7,56,84,Pass,Pass
40787,3,96,59,Pass,Pass
65137,2,78,69,Pass,Pass
85250,3,65,99,Pass,Pass
44025,6,71,100,Pass,Pass
82889,2,97,85,Fail,Pass
13447,6,62,37,Pass,Pass
93419,5,66,55,Fail,Pass
25499,4,88,94,Fail,Pass
37125,9,66,44,Fail,Pass
47213,6,43,77,Pass,Pass
41775,10,49,44,Fail,Pass
59987,4,75,84,Pass,Pass
63883,2,100,94,Pass,Pass
90279,4,41,73,Pass,Pass
47858,6,89,47,Pass,Pass
96671,4,99,31,Pass,Pass
50662,8,100,87,Fail,Pass
55385,1,68,52,Pass,Pass
63911,2,98,63,Fail,Pass
59059,5,88,97,Pass,Pass
69994,7,68,94,Pass,Pass
23677,2,69,39,Fail,Fail
94797,8,74,32,Pass,Pass
77337,6,64,74,Fail,Pass
81838,5,80,73,Fail,Pass
61123,2,66,82,Pass,Pass
19684,5,65,45,Fail,Pass
73492,3,73,57,Fail,Pass
98612,2,45,68,Pass,Pass
89881,4,44,83,Fail,Pass
65655,10,66,91,Fail,Pass
79790,7,92,60,Pass,Pass
36525,1,50,47,Fail,Fail
48306,1,63,90,Fail,Pass
72117,5,72,69,Fail,Pass
33539,8,67,89,Fail,Pass
17693,4,48,96,Fail,Pass
54904,4,66,64,Fail,Pass
92443,6,85,94,Fail,Pass
38685,6,65,48,Fail,Pass
30079,8,90,45,Fail,Pass
80652,6,61,94,Pass,Pass
23395,6,67,88,Fail,Pass
27286,7,100,70,Pass,Pass
22695,8,57,46,Pass,Pass
51967,7,96,87,Fail,Pass
94350,2,48,100,Pass,Pass
99939,8,46,41,Fail,Pass
77833,4,84,90,Fail,Pass
38638,2,55,95,Pass,Pass
23488,5,82,69,Pass,Pass
12870,10,81,52,Pass,Pass
62509,2,58,62,Pass,Pass
46871,5,45,57,Pass,Pass
46695,4,90,40,Pass,Pass
62829,6,97,93,Pass,Pass
38992,7,94,91,Fail,Pass
96950,6,85,96,Pass,Pass
77080,10,49,73,Pass,Pass
76331,8,76,83,Fail,Pass
86573,3,100,99,Pass,Pass
57094,9,75,98,Fail,Pass
72054,3,58,44,Pass,Pass
32222,9,57,65,Pass,Pass
45934,3,60,57,Pass,Pass
58657,5,83,78,Pass,Pass
65283,6,45,57,Pass,Pass
81904,10,95,38,Pass,Pass
24907,10,83,67,Pass,Pass
41309,4,62,48,Fail,Pass
35284,6,84,36,Pass,Pass
84763,1,66,65,Pass,Pass
38598,6,41,69,Fail,Pass
85103,1,89,57,Fail,Pass
12337,7,65,65,Fail,Pass
57269,4,43,34,Fail,Fail
65047,5,76,100,Fail,Pass
61772,10,65,86,Fail,Pass
38993,3,65,62,Pass,Pass
66019,2,66,35,Fail,Fail
76319,9,50,93,Fail,Pass
85636,8,50,57,Fail,Pass
53598,7,64,68,Pass,Pass
75220,1,48,60,Pass,Fail
10864,8,69,99,Fail,Pass
44353,2,76,62,Fail,Pass
65488,1,43,86,Fail,Pass
71093,4,60,73,Pass,Pass
81969,2,85,30,Fail,Fail
23992,2,87,41,Fail,Fail
44331,5,46,39,Fail,Fail
95725,4,90,40,Pass,Pass
49856,1,83,73,Fail,Pass
93378,8,55,86,Pass,Pass
41540,9,50,54,Pass,Pass
23811,1,96,33,Fail,Fail
91085,5,77,80,Fail,Pass
99938,8,95,52,Pass,Pass
32162,9,48,51,Pass,Pass
16029,7,44,72,Pass,Pass
68887,1,91,80,Fail,Pass
66754,8,68,79,Fail,Pass
98583,4,59,63,Pass,Pass
90239,2,41,40,Fail,Fail
39990,5,80,77,Pass,Pass
69592,4,82,37,Fail,Pass
90850,3,69,50,Pass,Pass
52826,9,68,53,Pass,Pass
46701,5,82,100,Pass,Pass
16860,3,80,43,Fail,Pass
33455,6,86,73,Fail,Pass
65100,3,95,47,Fail,Pass
57118,3,87,61,Pass,Pass
45294,4,57,80,Fail,Pass
23711,9,88,60,Fail,Pass
21019,7,75,67,Fail,Pass
78725,1,64,60,Pass,Pass
28991,6,61,45,Pass,Pass
12280,5,58,66,Fail,Pass
77546,5,63,31,Pass,Pass
11913,7,82,100,Pass,Pass
93894,9,95,95,Pass,Pass
60863,8,52,80,Fail,Pass
76208,5,62,33,Fail,Pass
34368,1,92,94,Pass,Pass
74995,1,76,61,Pass,Pass
33504,1,88,97,Pass,Pass
54948,5,62,88,Pass,Pass
63010,5,80,38,Fail,Pass
94131,9,71,42,Pass,Pass
97687,3,97,33,Fail,Pass
18461,1,67,32,Fail,Fail
81204,4,70,59,Fail,Pass
35443,8,47,69,Fail,Pass
86609,4,82,30,Pass,Pass
70934,6,99,98,Pass,Pass
91659,4,61,35,Fail,Fail
60387,5,41,62,Pass,Pass
41384,8,50,79,Pass,Pass
99749,5,63,32,Pass,Pass
24107,6,75,49,Pass,Pass
19389,4,90,59,Fail,Pass
16476,1,82,66,Pass,Pass
92707,2,97,93,Pass,Pass
72145,9,92,56,Pass,Pass
20008,2,51,55,Pass,Pass
25034,10,59,57,Pass,Pass
40350,4,97,70,Fail,Pass
52676,8,55,48,Fail,Pass
96753,9,59,36,Pass,Pass
31751,7,92,46,Pass,Pass
90856,3,81,58,Pass,Pass
52158,7,100,87,Pass,Pass
96816,9,83,71,Fail,Pass
32261,8,82,36,Fail,Pass
19925,2,88,65,Fail,Pass
85493,4,47,96,Fail,Pass
86636,6,68,41,Fail,Pass
75154,3,56,98,Fail,Pass
25608,10,52,77,Pass,Pass
62206,6,76,77,Pass,Pass
83058,6,61,48,Pass,Pass
84253,1,100,100,Fail,Pass
95138,4,75,93,Pass,Pass
67451,6,95,30,Pass,Pass
22325,2,80,88,Fail,Pass
51025,8,83,39,Pass,Pass
57155,8,89,31,Pass,Pass
99737,2,40,63,Pass,Pass
91311,2,59,38,Fail,Fail
51870,1,81,41,Fail,Fail
16062,1,91,77,Pass,Pass
62232,6,54,54,Fail,Pass
70974,1,63,95,Fail,Pass
71320,9,82,52,Fail,Pass
83625,2,68,66,Fail,Pass
33672,7,54,90,Fail,Pass
43295,10,50,50,Fail,Pass
85767,8,88,72,Fail,Pass
96523,5,81,94,Pass,Pass
83134,6,56,59,Pass,Pass
56224,5,55,47,Fail,Pass
12626,2,41,87,Pass,Pass
24351,5,72,83,Fail,Pass
10503,2,48,44,Pass,Fail
68477,8,59,94,Fail,Pass
56759,6,91,67,Fail,Pass
98578,8,62,61,Fail,Pass
37607,2,79,42,Pass,Pass
42807,6,96,97,Pass,Pass
53485,1,83,65,Fail,Pass
77341,5,76,98,Pass,Pass
90676,5,93,32,Pass,Pass
79151,3,41,82,Pass,Pass
26400,8,56,61,Fail,Pass
99857,1,45,92,Pass,Pass
28533,8,91,53,Pass,Pass
17013,6,59,65,Fail,Pass
75410,6,55,99,Pass,Pass
35783,2,82,72,Pass,Pass
63256,4,67,75,Pass,Pass
77638,2,69,91,Fail,Pass
40805,3,48,98,Fail,Pass
52847,7,68,83,Pass,Pass
11837,8,43,76,Fail,Pass
21082,3,53,45,Pass,Pass
22950,5,71,75,Fail,Pass
39581,4,100,100,Fail,Pass
33579,6,75,77,Pass,Pass
35257,7,69,32,Pass,Pass
83248,6,66,41,Pass,Pass
40670,1,98,52,Fail,Pass
88900,7,76,93,Pass,Pass
77910,3,40,94,Pass,Pass
44339,6,60,89,Fail,Pass
65621,3,56,80,Fail,Pass
45472,6,79,56,Fail,Pass
31485,10,45,67,Fail,Pass
54440,10,75,97,Fail,Pass
56306,2,49,64,Fail,Fail
76498,9,41,43,Fail,Pass
83728,5,94,85,Fail,Pass
69430,6,66,42,Pass,Pass
34407,5,71,46,Pass,Pass
54158,6,57,63,Pass,Pass
37073,1,55,37,Fail,Fail
84823,2,44,96,Fail,Pass
91773,8,99,71,Fail,Pass
76181,4,67,41,Fail,Pass
10609,3,62,48,Fail,Fail
81102,10,45,34,Pass,Pass
22016,2,44,68,Pass,Pass
76765,10,65,72,Pass,Pass
35493,6,59,33,Fail,Pass
85029,3,89,76,Pass,Pass
17117,7,44,35,Fail,Pass
22198,7,89,65,Fail,Pass
60833,2,79,40,Fail,Fail
71599,10,82,87,Fail,Pass
14742,3,70,38,Fail,Fail
32848,3,79,68,Pass,Pass
83831,2,96,39,Pass,Pass
37167,8,78,54,Pass,Pass
43768,6,97,77,Fail,Pass
53417,7,43,57,Pass,Pass
68133,10,50,94,Fail,Pass
75951,6,55,86,Fail,Pass
25576,8,93,50,Fail,Pass
38903,3,42,46,Pass,Pass
54114,2,49,81,Pass,Pass
59002,5,83,61,Fail,Pass
43526,9,79,84,Pass,Pass
91798,4,99,55,Pass,Pass
92603,3,59,67,Fail,Pass
36260,5,89,81,Pass,Pass
91068,6,49,49,Fail,Pass
40807,5,82,46,Fail,Pass
32355,4,92,35,Fail,Pass
13268,10,80,44,Pass,Pass
32274,7,86,33,Fail,Pass
86861,5,81,58,Pass,Pass
11608,2,58,50,Fail,Fail
55978,2,88,88,Pass,Pass
31704,6,57,82,Pass,Pass
90137,5,65,58,Fail,Pass
65514,7,98,76,Fail,Pass
25256,5,78,50,Pass,Pass
98492,5,86,77,Fail,Pass
34786,7,75,55,Fail,Pass
91481,8,63,52,Pass,Pass
59321,8,41,81,Fail,Pass
88210,2,59,61,Fail,Fail
10104,2,44,91,Fail,Pass
89009,1,66,47,Fail,Fail
48536,5,66,49,Fail,Pass
43049,9,92,84,Pass,Pass
21725,4,93,57,Pass,Pass
43636,3,78,32,Fail,Fail
49627,8,82,78,Fail,Pass
71228,4,98,75,Pass,Pass
21489,4,58,90,Pass,Pass
64740,10,81,100,Fail,Pass
12382,9,53,63,Pass,Pass
86046,6,96,99,Pass,Pass
56192,10,87,64,Pass,Pass
35279,10,48,98,Fail,Pass
22395,2,42,31,Fail,Fail
41685,5,55,56,Pass,Pass
63891,10,54,94,Fail,Pass
46602,3,52,59,Pass,Pass
72217,10,88,48,Pass,Pass
45045,6,83,56,Fail,Pass
23183,5,93,35,Pass,Pass
45698,2,81,69,Fail,Pass
67140,5,69,34,Fail,Pass
92679,7,93,90,Fail,Pass
11625,7,45,63,Pass,Pass
78436,9,97,58,Fail,Pass
32450,6,82,85,Pass,Pass
44038,9,53,80,Fail,Pass
41037,3,95,72,Pass,Pass
36083,3,51,67,Fail,Pass
79470,7,43,33,Fail,Pass
74826,2,82,89,Fail,Pass
18420,2,100,97,Fail,Pass
58709,5,75,36,Fail,Pass
50339,2,91,86,Fail,Pass
60149,2,42,97,Pass,Pass
43686,3,56,60,Fail,Pass
14843,1,67,74,Pass,Pass
33016,5,44,74,Pass,Pass
73051,2,80,65,Pass,Pass
82780,6,81,32,Pass,Pass
12167,4,75,45,Pass,Pass
60449,8,64,42,Fail,Pass
33600,5,56,59,Fail,Pass
41679,2,67,71,Pass,Pass
91220,7,70,91,Fail,Pass
76364,2,77,62,Fail,Pass
54366,7,47,78,Fail,Pass
63565,10,61,55,Pass,Pass
38893,1,48,80,Pass,Pass
60109,6,67,60,Fail,Pass
62656,3,41,88,Fail,Pass
68040,1,68,47,Pass,Fail
69006,1,42,79,Fail,Fail
74923,9,46,99,Pass,Pass
47347,8,82,87,Pass,Pass
69802,5,73,83,Pass,Pass
19671,6,56,57,Pass,Pass
97133,2,76,93,Pass,Pass
21306,6,96,38,Pass,Pass
83537,6,54,31,Fail,Pass
99114,10,93,46,Pass,Pass
44069,9,68,77,Pass,Pass
68593,2,61,97,Fail,Pass
12110,8,76,63,Pass,Pass
92593,5,90,81,Pass,Pass
52812,5,56,81,Pass,Pass
99986,8,96,52,Pass,Pass
71472,1,84,88,Pass,Pass
84155,8,71,85,Fail,Pass
87890,3,61,65,Pass,Pass
60508,9,64,68,Fail,Pass
29171,7,47,38,Fail,Pass
71167,8,65,38,Fail,Pass
87584,1,45,61,Pass,Fail
95600,5,62,55,Pass,Pass
68287,6,92,55,Pass,Pass
56545,10,40,59,Pass,Pass
42586,3,63,71,Fail,Pass
31363,4,50,68,Fail,Pass
63106,10,61,40,Fail,Pass
69576,9,78,84,Fail,Pass
25487,10,88,98,Pass,Pass
74145,4,42,91,Pass,Pass
89906,2,43,92,Fail,Pass
34171,5,67,97,Pass,Pass
92698,1,60,43,Pass,Fail
85353,6,73,69,Fail,Pass
12245,1,90,85,Fail,Pass
81388,2,58,95,Fail,Pass
16394,10,82,58,Fail,Pass
48056,9,92,50,Fail,Pass
67114,5,52,54,Fail,Pass
57052,2,95,88,Pass,Pass
75358,6,90,53,Pass,Pass
81233,6,75,71,Pass,Pass
34173,1,58,83,Fail,Pass
67723,7,74,46,Pass,Pass
48311,5,96,84,Fail,Pass
14935,4,75,84,Fail,Pass
23584,9,92,33,Fail,Pass
46674,1,66,54,Pass,Pass
13001,3,41,47,Fail,Fail
88907,1,94,33,Fail,Fail
28815,6,48,93,Fail,Pass
35269,2,43,37,Fail,Fail
17503,2,44,96,Pass,Pass
17368,9,67,86,Pass,Pass
93733,7,100,87,Fail,Pass
82368,9,49,96,Fail,Pass
97712,2,63,89,Pass,Pass
17089,6,95,79,Pass,Pass
45168,4,88,86,Pass,Pass
91506,9,94,67,Pass,Pass
34363,9,59,64,Fail,Pass
77804,10,41,91,Pass,Pass
92689,1,41,96,Pass,Pass
65244,7,49,75,Pass,Pass
86629,1,90,89,Pass,Pass
42736,7,64,80,Pass,Pass
17101,8,59,72,Pass,Pass
84975,4,61,83,Pass,Pass
59915,8,53,66,Pass,Pass
34003,3,68,50,Fail,Pass
69531,6,81,40,Pass,Pass
56504,2,78,99,Pass,Pass
87511,8,63,36,Pass,Pass
91499,4,87,73,Pass,Pass
46214,5,51,67,Fail,Pass
98766,1,48,82,Pass,Pass
68742,8,43,37,Pass,Pass
33092,6,89,100,Pass,Pass
32173,9,68,90,Fail,Pass
39861,1,74,54,Pass,Pass
37522,9,42,82,Fail,Pass
56835,1,43,63,Fail,Fail
79306,3,92,88,Pass,Pass
48622,9,44,89,Fail,Pass
75194,9,59,51,Pass,Pass
17635,9,53,37,Fail,Pass
93336,3,79,93,Fail,Pass
63823,4,70,34,Fail,Fail
36517,10,66,44,Pass,Pass
64269,2,86,33,Fail,Fail
31116,9,76,33,Fail,Pass
55279,3,43,99,Pass,Pass
15892,1,92,84,Pass,Pass
56999,7,59,68,Pass,Pass
58548,4,70,48,Pass,Pass
54173,3,77,39,Pass,Pass
36195,3,88,75,Pass,Pass
33333,9,80,52,Pass,Pass
66198,4,40,78,Pass,Pass
82375,4,73,71,Pass,Pass
32530,5,72,42,Pass,Pass
44676,2,40,87,Fail,Pass
79947,2,71,46,Pass,Pass
25569,4,86,74,Fail,Pass
94558,5,75,53,Pass,Pass
84472,9,100,79,Pass,Pass
23051,6,40,39,Pass,Pass
96262,1,73,39,Fail,Fail
34932,6,68,39,Pass,Pass
64610,3,67,55,Fail,Pass
33747,3,45,58,Fail,Fail
90078,9,66,34,Pass,Pass
28023,9,94,52,Fail,Pass
29290,7,89,56,Pass,Pass
95453,4,93,46,Pass,Pass
99481,9,49,89,Pass,Pass
43031,8,79,88,Fail,Pass
29639,4,99,84,Pass,Pass
37950,6,52,80,Pass,Pass
71923,6,82,55,Fail,Pass
64611,9,100,45,Fail,Pass
80341,10,75,31,Fail,Pass
68553,3,94,42,Fail,Pass
19712,2,79,58,Pass,Pass
67291,10,46,66,Fail,Pass
89079,10,76,48,Fail,Pass
83277,2,85,64,Fail,Pass
92719,9,75,54,Pass,Pass
75536,8,70,92,Pass,Pass
26274,5,40,51,Fail,Pass
28820,6,50,77,Fail,Pass
13831,10,60,35,Fail,Pass
81145,1,89,100,Fail,Pass
46367,2,61,99,Fail,Pass
43018,1,68,76,Pass,Pass
75747,10,65,77,Fail,Pass
93160,3,81,45,Pass,Pass
28487,2,97,78,Fail,Pass
63150,6,79,85,Fail,Pass
22884,3,44,50,Fail,Fail
35681,5,52,57,Fail,Pass
79778,5,78,64,Pass,Pass
70280,10,89,73,Pass,Pass
82944,7,58,99,Pass,Pass
85300,6,98,53,Fail,Pass
49814,2,63,72,Fail,Pass
20516,1,74,63,Fail,Fail
34410,9,72,39,Pass,Pass
77780,3,52,34,Fail,Fail
50016,7,62,89,Fail,Pass
43375,5,47,92,Fail,Pass
31757,8,77,98,Fail,Pass
13698,3,81,48,Fail,Pass
96416,9,64,93,Pass,Pass
83163,10,89,95,Pass,Pass
31611,2,54,47,Fail,Fail
10200,5,87,32,Fail,Pass
50059,3,52,36,Fail,Fail
63716,9,97,76,Pass,Pass
81084,10,85,30,Fail,Pass
50323,2,96,37,Pass,Pass
50748,7,55,64,Fail,Pass
67528,1,77,56,Pass,Pass
28590,4,73,57,Pass,Pass
36126,2,88,50,Pass,Pass
29017,8,63,35,Pass,Pass
57884,4,44,52,Pass,Pass
34110,2,53,61,Pass,Pass
96799,2,81,96,Fail,Pass
69662,7,47,79,Fail,Pass
23303,2,46,51,Fail,Fail
49527,9,75,82,Pass,Pass
39720,2,48,73,Pass,Pass
56278,7,54,82,Pass,Pass
82033,3,87,32,Pass,Pass
23550,6,77,80,Fail,Pass
78752,1,87,58,Pass,Pass
66265,3,44,98,Fail,Pass
64096,8,92,91,Fail,Pass
74004,2,67,52,Fail,Fail
92695,3,72,74,Fail,Pass
26406,3,99,78,Pass,Pass
25168,10,68,72,Fail,Pass
15888,5,43,78,Fail,Pass
28437,9,88,61,Pass,Pass
29661,1,50,73,Pass,Pass
37519,10,66,45,Fail,Pass
97059,10,91,55,Pass,Pass
41335,2,85,86,Fail,Pass
81586,5,73,73,Fail,Pass
64767,2,51,73,Pass,Pass
59206,5,71,73,Fail,Pass
18139,1,51,93,Fail,Pass
64879,1,75,34,Fail,Fail
23892,7,75,31,Pass,Pass
65702,10,83,98,Pass,Pass
52807,8,71,67,Pass,Pass
53567,10,89,51,Pass,Pass
68920,2,80,39,Pass,Pass
46891,4,66,85,Pass,Pass
90131,5,63,81,Pass,Pass
36896,2,92,67,Fail,Pass
73512,8,60,49,Pass,Pass
70612,4,53,100,Fail,Pass
37971,8,99,45,Pass,Pass
10913,3,76,52,Pass,Pass
55427,2,76,92,Pass,Pass
71737,3,92,50,Fail,Pass
66861,7,70,80,Pass,Pass
78159,3,72,79,Pass,Pass
91518,3,74,81,Fail,Pass
36610,3,58,72,Fail,Pass
98025,5,100,59,Pass,Pass
72842,1,81,91,Pass,Pass
71679,8,48,100,Pass,Pass
62865,9,54,92,Fail,Pass
91108,5,80,70,Fail,Pass
94036,2,70,51,Pass,Pass
23682,6,73,53,Pass,Pass
83697,9,89,36,Pass,Pass
73875,2,82,58,Pass,Pass
59219,4,62,58,Pass,Pass
21793,6,88,37,Pass,Pass
90054,4,86,70,Pass,Pass
99816,8,64,61,Fail,Pass
83817,5,71,73,Pass,Pass
61702,5,40,49,Pass,Pass
92653,1,99,69,Fail,Pass
41311,5,49,82,Pass,Pass
12601,5,70,100,Pass,Pass
59481,9,61,65,Fail,Pass
94522,2,85,48,Pass,Pass
91871,7,71,68,Fail,Pass
63897,7,77,99,Fail,Pass
27620,7,82,39,Fail,Pass
58732,6,81,61,Fail,Pass
72835,1,75,77,Fail,Pass
69253,10,89,77,Pass,Pass
30585,7,71,45,Pass,Pass
17443,2,44,84,Fail,Pass
45459,10,85,66,Pass,Pass
94304,9,55,41,Fail,Pass
50243,10,100,96,Pass,Pass
40825,1,50,42,Fail,Fail
82592,2,44,60,Fail,Fail
53478,9,42,71,Pass,Pass
78792,4,58,36,Fail,Fail
96806,5,91,87,Fail,Pass
36482,1,88,67,Fail,Pass
86585,5,99,57,Fail,Pass
64951,3,59,33,Fail,Fail
15181,6,64,36,Pass,Pass
47579,2,62,86,Fail,Pass
29911,1,78,57,Pass,Pass
52551,5,69,77,Pass,Pass
58153,7,68,99,Pass,Pass
14047,9,51,60,Fail,Pass
59200,10,60,64,Fail,Pass
18494,6,76,43,Pass,Pass
51701,9,47,84,Pass,Pass
45941,6,48,99,Fail,Pass
47298,3,60,31,Pass,Fail
23360,3,45,99,Pass,Pass
41731,9,81,80,Pass,Pass
62922,10,49,79,Fail,Pass
99653,8,73,72,Fail,Pass
98730,9,58,46,Pass,Pass
44557,2,87,70,Pass,Pass
56060,10,47,51,Pass,Pass
97036,3,67,34,Fail,Fail
78757,8,79,37,Pass,Pass
62684,6,53,100,Pass,Pass
70875,4,50,36,Fail,Fail
37086,6,95,99,Pass,Pass
33701,5,68,96,Fail,Pass
60818,6,75,34,Fail,Pass
90180,7,49,38,Fail,Pass
14255,6,97,57,Fail,Pass
99221,7,93,32,Fail,Pass
33325,7,100,88,Fail,Pass
98671,8,45,58,Fail,Pass
20951,6,73,65,Fail,Pass
50209,2,41,51,Pass,Fail
43775,9,70,50,Fail,Pass
84910,7,57,82,Fail,Pass
86415,7,41,52,Fail,Pass
21383,6,81,58,Fail,Pass
87744,5,65,87,Fail,Pass
25662,6,47,97,Pass,Pass
13374,2,73,45,Pass,Pass
11402,4,65,54,Fail,Pass
45603,7,71,89,Pass,Pass
98236,9,56,54,Fail,Pass
40006,8,89,46,Pass,Pass
19661,3,75,30,Fail,Fail
58942,3,64,36,Pass,Pass
16343,8,42,66,Pass,Pass
94092,10,100,90,Fail,Pass
57436,3,72,93,Fail,Pass
48151,10,54,46,Pass,Pass
42086,9,71,58,Fail,Pass
41984,6,47,95,Fail,Pass
69417,10,79,46,Fail,Pass
19346,10,74,33,Pass,Pass
61276,9,41,89,Pass,Pass
19853,9,68,59,Fail,Pass
74467,9,88,94,Fail,Pass
28415,8,46,90,Pass,Pass
64997,3,89,48,Fail,Pass
57054,4,97,55,Fail,Pass
28673,2,64,67,Pass,Pass
93809,8,95,96,Fail,Pass
92114,4,56,84,Fail,Pass
76134,6,72,82,Pass,Pass
56204,3,97,68,Pass,Pass
72338,1,82,63,Pass,Pass
51337,2,77,58,Pass,Pass
26669,1,83,59,Pass,Pass
97530,9,67,80,Pass,Pass
87319,6,85,49,Fail,Pass
39910,3,42,50,Fail,Fail
61323,6,55,62,Pass,Pass
76708,7,41,52,Fail,Pass
67841,10,93,54,Fail,Pass
59551,3,64,62,Fail,Pass
80355,3,65,83,Fail,Pass
20087,4,100,44,Fail,Pass
10719,4,56,99,Pass,Pass
40290,6,60,91,Fail,Pass
96659,3,91,39,Pass,Pass
64300,10,85,78,Pass,Pass
60975,2,55,32,Fail,Fail
23929,1,98,73,Fail,Pass
85281,9,50,94,Pass,Pass
99535,6,74,47,Pass,Pass
17507,6,65,89,Pass,Pass
12087,1,91,52,Fail,Fail
98364,3,99,64,Pass,Pass
94949,10,59,58,Pass,Pass
42102,1,49,53,Pass,Fail
45931,4,83,96,Fail,Pass
72552,4,86,67,Fail,Pass
24289,1,44,85,Fail,Pass
71714,5,44,83,Fail,Pass
45888,2,65,89,Pass,Pass
81326,7,94,45,Fail,Pass
41539,9,45,97,Fail,Pass
65349,3,60,99,Fail,Pass
14754,10,54,52,Pass,Pass
64569,10,98,98,Fail,Pass
41747,6,57,63,Fail,Pass
57778,1,42,97,Fail,Pass
37010,1,98,85,Fail,Pass
59249,5,58,64,Fail,Pass
10489,2,75,82,Fail,Pass
44468,8,70,59,Pass,Pass
54104,8,86,42,Pass,Pass
17146,3,78,81,Fail,Pass
38364,7,90,64,Fail,Pass
45620,6,69,68,Pass,Pass
66576,1,77,59,Fail,Fail
97774,8,73,41,Fail,Pass
50043,2,55,84,Fail,Pass
19801,10,77,77,Fail,Pass
58118,1,85,74,Pass,Pass
52830,3,62,62,Pass,Pass
86291,10,76,87,Pass,Pass
34216,8,91,91,Pass,Pass
40936,5,94,66,Fail,Pass
34644,9,56,88,Fail,Pass
52104,7,99,67,Fail,Pass
68525,3,77,61,Pass,Pass
84348,9,66,36,Pass,Pass
74155,5,80,81,Pass,Pass
50234,9,57,87,Pass,Pass
47406,5,82,74,Pass,Pass
83377,6,93,94,Fail,Pass
12556,6,81,32,Pass,Pass
77958,3,88,81,Pass,Pass
25709,7,89,96,Pass,Pass
13352,10,41,71,Fail,Pass
71334,3,81,89,Pass,Pass
97809,9,47,99,Fail,Pass
73097,2,94,42,Fail,Fail
54334,3,62,55,Fail,Pass
23262,3,56,74,Pass,Pass
59756,9,51,62,Fail,Pass
51572,9,100,53,Fail,Pass
57924,10,83,94,Pass,Pass
81576,10,97,81,Fail,Pass
15610,6,66,30,Pass,Pass
65864,7,80,46,Pass,Pass
40789,2,40,97,Fail,Pass
86695,10,73,76,Fail,Pass
